agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu,date_range_interval,date_range_yrs,parameter_nm,parameter_units
USGS,453506123125700,"ILER CREEK NEAR FOREST GROVE, OR",ST,45.58483436,-123.2170556,S,NAD83,270,20,NGVD29,17090010,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-23,2015-06-22,2,2004-09-23 UTC--2015-06-22 UTC,10.748802190280628,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,14206960,"TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR",ST,45.38595217,-122.7573183,U,NAD83,NA,NA,NA,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1991-01-07,2016-09-27,1028,1991-01-07 UTC--2016-09-27 UTC,25.721423682409306,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,452912122291200,"JOHNSON CREEK AT CIRCLE AVE, OR",ST,45.48650906,-122.4878685,S,NAD83,250,20,NGVD29,17090012,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-14,2015-06-18,2,2004-09-14 UTC--2015-06-18 UTC,10.760951403148526,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,453214122512501,BRONSON CR AT BRONSON PARK BELOW SUNSET HWY,ST,45.5371111,-122.856861,S,NAD83,190,10,NGVD29,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1995-05-03,2006-10-25,160,1995-05-03 UTC--2006-10-25 UTC,11.476899383983573,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,uv,62361,NA,117264,NA,wat,NA,86546,0,2007-10-01,2019-11-07,4420,2007-10-01 UTC--2019-11-07 UTC,12.099760438056125,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14206450,"ROCK CREEK NEAR HILLSBORO,OREG.",ST,45.5023388,-122.9478811,U,NAD83,116.27,0.1,NGVD29,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,1991-01-07,2003-03-04,434,1991-01-07 UTC--2003-03-04 UTC,12.151779603011637,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,14206740,"TUALATIN RIVER AT ELSNER RD NEAR SHERWOOD, OR",ST,45.38817368,-122.8517655,U,NAD83,NA,NA,NA,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1991-01-07,2012-08-07,857,1991-01-07 UTC--2012-08-07 UTC,21.58333333333332,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,453506123125700,"ILER CREEK NEAR FOREST GROVE, OR",ST,45.58483436,-123.2170556,S,NAD83,270,20,NGVD29,17090010,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-23,2015-06-22,2,2004-09-23 UTC--2015-06-22 UTC,10.748802190280628,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,14206950,"FANNO CREEK AT DURHAM, OR",ST,45.403452,-122.7548185,S,NAD83,115.78,0.1,NAVD88,17090010,qw,70957,NA,0,NA,bio,BIO,47076,0,2002-09-09,2019-09-12,17,2002-09-09 UTC--2019-09-12 UTC,17.008213552361386,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,452912122291200,"JOHNSON CREEK AT CIRCLE AVE, OR",ST,45.48650906,-122.4878685,S,NAD83,250,20,NGVD29,17090012,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-14,2015-06-18,2,2004-09-14 UTC--2015-06-18 UTC,10.760951403148526,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,2001-04-30,2017-09-26,370,2001-04-30 UTC--2017-09-26 UTC,16.4072553045859,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,445029122592600,"BATTLE CREEK NEAR TURNER, OR",ST,44.841232,-122.9917606,S,NAD83,310,20,NGVD29,17090007,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-27,2015-06-18,2,2004-09-27 UTC--2015-06-18 UTC,10.726899383983572,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,445029122592600,"BATTLE CREEK NEAR TURNER, OR",ST,44.841232,-122.9917606,S,NAD83,310,20,NGVD29,17090007,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-27,2015-06-18,2,2004-09-27 UTC--2015-06-18 UTC,10.726899383983572,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,452301122442301,NYBERG CREEK AT BROWNS FERRY PARK,ST,45.3836722,-122.7397639,S,NAD83,108,10,NGVD29,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,2000-05-23,2011-04-20,89,2000-05-23 UTC--2011-04-20 UTC,10.909993155373032,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,452301122442301,NYBERG CREEK AT BROWNS FERRY PARK,ST,45.3836722,-122.7397639,S,NAD83,108,10,NGVD29,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,2000-05-23,2011-04-20,89,2000-05-23 UTC--2011-04-20 UTC,10.909993155373032,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,14206960,"TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR",ST,45.38595217,-122.7573183,U,NAD83,NA,NA,NA,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,1991-01-07,2017-08-22,1032,1991-01-07 UTC--2017-08-22 UTC,26.624401095140314,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,14207050,"TUALATIN RIVER AT STAFFORD RD NR LAKE OSWEGO, OR",ST,45.3795639,-122.6978721,U,NAD83,NA,NA,NA,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1991-01-07,2016-09-27,1051,1991-01-07 UTC--2016-09-27 UTC,25.721423682409306,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,14207050,"TUALATIN RIVER AT STAFFORD RD NR LAKE OSWEGO, OR",ST,45.3795639,-122.6978721,U,NAD83,NA,NA,NA,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,1991-01-07,2017-08-22,1056,1991-01-07 UTC--2017-08-22 UTC,26.624401095140314,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,422042121513100,RATTLESNAKE POINT  -  RPT,LK,42.34475205,-121.8598427,1,NAD83,NA,NA,NA,18010203,qw,70953,NA,0,NA,wat,BIO,47076,0,2006-05-22,2019-10-01,214,2006-05-22 UTC--2019-10-01 UTC,13.35797399041752,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,422305121553800,MID-TRENCH - LOWER   -  MDTL,LK,42.3846892,-121.9286044,S,NAD83,NA,NA,NA,18010203,qw,70953,NA,0,NA,wat,BIO,47076,0,2005-06-22,2019-10-01,286,2005-06-22 UTC--2019-10-01 UTC,14.274640657084191,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST,45.5175,-122.6691667,S,NAD83,1.55,1.0,NGVD29,17090012,dv,62361,00001,216674,NA,wat,NA,86546,0,2009-01-22,2019-11-26,2066,2009-01-22 UTC--2019-11-26 UTC,10.844284736481862,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST,45.5175,-122.6691667,S,NAD83,1.55,1.0,NGVD29,17090012,dv,62361,00002,216676,NA,wat,NA,86546,0,2009-01-22,2019-11-26,2066,2009-01-22 UTC--2019-11-26 UTC,10.844284736481862,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14207600,"TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR",ST,45.3395648,-122.654537,U,NAD83,NA,NA,NA,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1991-01-07,2016-09-27,661,1991-01-07 UTC--2016-09-27 UTC,25.721423682409306,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,14207600,"TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR",ST,45.3395648,-122.654537,U,NAD83,NA,NA,NA,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,1991-01-07,2017-08-22,666,1991-01-07 UTC--2017-08-22 UTC,26.624401095140314,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,452414122213200,"TICKLE CREEK NEAR BORING, OR",ST,45.4037319,-122.3600883,5,NAD83,360,20,NGVD29,17090011,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-15,2015-06-19,2,2004-09-15 UTC--2015-06-19 UTC,10.760951403148526,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,452414122213200,"TICKLE CREEK NEAR BORING, OR",ST,45.4037319,-122.3600883,5,NAD83,360,20,NGVD29,17090011,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-15,2015-06-19,2,2004-09-15 UTC--2015-06-19 UTC,10.760951403148526,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST,45.5175,-122.6691667,S,NAD83,1.55,1.0,NGVD29,17090012,dv,62361,00003,216675,NA,wat,NA,86546,0,2009-01-22,2019-11-26,2066,2009-01-22 UTC--2019-11-26 UTC,10.844284736481862,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST,45.5175,-122.6691667,S,NAD83,1.55,1.0,NGVD29,17090012,qw,70953,NA,0,NA,wat,BIO,47076,0,2003-06-23,2019-10-08,31,2003-06-23 UTC--2019-10-08 UTC,16.29106776180699,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,440257123103200,"AMAZON CREEK NEAR DANEBO ROAD AT EUGENE, OR",ST,44.049,-123.1784167,S,NAD83,380,20,NGVD29,17090003,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-21,2015-06-22,2,2004-09-21 UTC--2015-06-22 UTC,10.752737850787137,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,445551123015800,"PRINGLE CREEK AT SALEM, OR",ST,44.93067537,-123.033985,5,NAD83,150,20,NGVD29,17090007,qw,70957,NA,0,NA,bio,BIO,47076,0,2004-09-27,2015-06-16,2,2004-09-27 UTC--2015-06-16 UTC,10.72142368240931,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,14206950,"FANNO CREEK AT DURHAM, OR",ST,45.403452,-122.7548185,S,NAD83,115.78,0.1,NAVD88,17090010,qw,32217,NA,0,NA,wat,BIO,47076,0,1991-01-07,2011-09-07,656,1991-01-07 UTC--2011-09-07 UTC,20.666666666666668,"Chlorophyll a, fluorometric method, uncorrected, micrograms per liter",ug/l
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,dv,62361,00002,216672,NA,wat,NA,86546,0,2001-10-01,2019-11-07,3364,2001-10-01 UTC--2019-11-07 UTC,18.09976043805613,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,2001-04-30,2016-09-27,363,2001-04-30 UTC--2016-09-27 UTC,15.409993155373032,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,420451121510000,"KLAMATH STRAITS DRAIN NEAR HIGHWAY 97, OR",ST,42.0808333,-121.85,S,NAD83,4088,1.6,NAVD88,18010204,qw,32211,NA,0,NA,wat,BIO,47076,0,2000-05-01,2012-10-23,43,2000-05-01 UTC--2012-10-23 UTC,12.476899383983573,"Chlorophyll a, phytoplankton, spectrophotometric acid method, micrograms per liter",ug/l
USGS,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST,45.5175,-122.6691667,S,NAD83,1.55,1.0,NGVD29,17090012,uv,62361,NA,117352,NA,wat,NA,86546,0,2009-01-22,2019-11-27,3961,2009-01-22 UTC--2019-11-27 UTC,10.847022587268995,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,440257123103200,"AMAZON CREEK NEAR DANEBO ROAD AT EUGENE, OR",ST,44.049,-123.1784167,S,NAD83,380,20,NGVD29,17090003,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-21,2015-06-22,2,2004-09-21 UTC--2015-06-22 UTC,10.752737850787137,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,445551123015800,"PRINGLE CREEK AT SALEM, OR",ST,44.93067537,-123.033985,5,NAD83,150,20,NGVD29,17090007,qw,70950,NA,0,NA,bio,BIO,0,0,2004-09-27,2015-06-16,2,2004-09-27 UTC--2015-06-16 UTC,10.72142368240931,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,14206950,"FANNO CREEK AT DURHAM, OR",ST,45.403452,-122.7548185,S,NAD83,115.78,0.1,NAVD88,17090010,qw,32209,NA,0,NA,wat,BIO,47076,0,1991-01-07,2011-09-07,656,1991-01-07 UTC--2011-09-07 UTC,20.666666666666668,"Chlorophyll a, water, fluorometric method, corrected, micrograms per liter",ug/l
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,dv,62361,00001,216673,NA,wat,NA,86546,0,2001-04-27,2019-11-07,3521,2001-04-27 UTC--2019-11-07 UTC,18.530116358658457,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,U,NAD83,NA,NA,NA,17090010,dv,62361,00003,216671,NA,wat,NA,86546,0,2001-10-01,2019-11-06,3340,2001-10-01 UTC--2019-11-06 UTC,18.097022587268988,"Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter",ug/l
USGS,01472157,"French Creek near Phoenixville, PA",ST,40.15149064,-75.601305,S,NAD83,160,10,NGVD29,02040203,qw,70957,NA,0,NA,bio,BIO,47076,0,1999-08-25,2011-07-13,7,1999-08-25 UTC--2011-07-13 UTC,11.882614647501715,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,01118500,"PAWCATUCK RIVER AT WESTERLY, RI",ST,41.38371065,-71.8331247,S,NAD83,-2.68,0.01,NAVD88,01090005,qw,70953,NA,0,NA,wat,BIO,47076,0,1976-11-09,2019-09-25,26,1976-11-09 UTC--2019-09-25 UTC,42.877138945927456,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,02172300,"MCTIER CREEK (RD 209) NEAR MONETTA, SC",ST,33.75347736,-81.6017714,S,NAD83,345,5,NGVD29,03050204,qw,70957,NA,0,NA,bio,BIO,47076,0,2003-06-05,2015-05-13,14,2003-06-05 UTC--2015-05-13 UTC,11.938569472963723,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,02172300,"MCTIER CREEK (RD 209) NEAR MONETTA, SC",ST,33.75347736,-81.6017714,S,NAD83,345,5,NGVD29,03050204,qw,70950,NA,0,NA,bio,BIO,0,0,2003-06-05,2014-06-19,13,2003-06-05 UTC--2014-06-19 UTC,11.038329911019847,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,440340103172900,"CANYON LAKE N ISLAND @ RAPID CITY,SD",LK,44.06109889,-103.29185,M,NAD83,3360,111,NGVD29,10120110,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-08-01,2019-06-12,29,1991-08-01 UTC--2019-06-12 UTC,27.863449691991782,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,440331103172300,"CANYON LAKE SE ISLAND @ RAPID CITY,SD",LK,44.0585989,-103.2901833,M,NAD83,3360,111,NGVD29,10120110,qw,70953,NA,0,NA,wat,BIO,47076,0,1991-08-01,2019-06-12,30,1991-08-01 UTC--2019-06-12 UTC,27.863449691991782,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,06453305,"MISSOURI RIVER BELOW CHOTEAU CREEK NEAR VERDEL, NE",ST,42.83472065,-98.1392418,M,NAD83,NA,NA,NA,10170101,qw,70953,NA,0,NA,wat,BIO,47076,0,2003-04-23,2016-07-11,22,2003-04-23 UTC--2016-07-11 UTC,13.215947980835045,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,06467500,"MISSOURI R AT YANKTON,SD",ST,42.86610887,-97.3939479,M,NAD83,1140.20,NA,NAVD88,10170101,qw,70953,NA,0,NA,wat,BIO,47076,0,2000-11-21,2016-08-16,64,2000-11-21 UTC--2016-08-16 UTC,15.737850787132098,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,08198000,"Sabinal Rv nr Sabinal, TX",ST,29.4910644,-99.492824100000007,F,NAD83,1131.20,.1,NGVD29,12110106,qw,70957,NA,0,NA,bio,BIO,47076,0,1996-08-07,2009-06-22,6,1996-08-07 UTC--2009-06-22 UTC,12.874401095140316,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,08051500,"Clear Ck nr Sanger, TX",ST,33.3362269,-97.1794587,F,NAD83,582.23,.1,NGVD29,12030103,qw,70957,NA,0,NA,bio,BIO,47076,0,1994-06-29,2010-06-08,12,1994-06-29 UTC--2010-06-08 UTC,15.944045174537989,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,08057200,"White Rk Ck at Greenville Ave, Dallas, TX",ST,32.88929207,-96.7566664,F,NAD83,400,10,NGVD29,12030105,qw,70950,NA,0,NA,bio,BIO,0,0,1997-09-10,2018-07-17,21,1997-09-10 UTC--2018-07-17 UTC,20.852498288843254,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,08057200,"White Rk Ck at Greenville Ave, Dallas, TX",ST,32.88929207,-96.7566664,F,NAD83,400,10,NGVD29,12030105,qw,70957,NA,0,NA,bio,BIO,47076,0,1997-09-10,2018-07-17,23,1997-09-10 UTC--2018-07-17 UTC,20.852498288843254,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,08057410,"Trinity Rv bl Dallas, TX",ST,32.70763139,-96.7358319,F,NAD83,365.89,.1,NGVD29,12030105,qw,70957,NA,0,NA,bio,BIO,47076,0,1993-08-02,2006-07-26,13,1993-08-02 UTC--2006-07-26 UTC,12.982375085557836,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,08064100,"Chambers Ck nr Rice, TX",ST,32.1984823,-96.5202639,F,NAD83,340.00,.1,NGVD29,12030109,qw,70950,NA,0,NA,bio,BIO,0,0,1993-08-18,2005-07-20,6,1993-08-18 UTC--2005-07-20 UTC,11.922142368240932,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,08064100,"Chambers Ck nr Rice, TX",ST,32.1984823,-96.5202639,F,NAD83,340.00,.1,NGVD29,12030109,qw,70957,NA,0,NA,bio,BIO,47076,0,1993-08-18,2005-07-20,10,1993-08-18 UTC--2005-07-20 UTC,11.922142368240932,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,301739097471201,"Lk Austin Site AC at Austin, TX",LK,30.2944722,-97.7872222,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1993-06-26,2005-05-09,11,1993-06-26 UTC--2005-05-09 UTC,11.86892539356605,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301739097471201,"Lk Austin Site AC at Austin, TX",LK,30.2944722,-97.7872222,5,NAD83,0,1,NGVD29,12090205,qw,70954,NA,0,NA,wat,BIO,49890,0,1993-06-26,2005-05-09,11,1993-06-26 UTC--2005-05-09 UTC,11.86892539356605,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,300209095091201,"Lk Houston Site FC nr Sheldon, TX",LK,30.03605178,-95.153542,F,NAD83,0,1,NGVD29,12040101,qw,70954,NA,0,NA,wat,BIO,49890,0,1983-08-24,2004-09-08,102,1983-08-24 UTC--2004-09-08 UTC,21.04106776180699,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301500097424801,"Town (Lady Bird) Lk Site AC at Austin, TX",LK,30.25041667,-97.7138333,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1989-08-21,2018-05-05,82,1989-08-21 UTC--2018-05-05 UTC,28.704996577686515,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,295554095093401,"Lk Houston at mouth of Jack's Ditch nr Houston, TX",LK,29.93825,-95.1667778,S,NAD83,43,2.5,NAVD88,12040101,qw,70953,NA,0,NA,wat,BIO,47076,0,2007-12-12,2019-08-20,97,2007-12-12 UTC--2019-08-20 UTC,11.688569472963723,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,295902095074201,"Lk Houston Site CC nr Sheldon, TX",LK,29.9841086,-95.1285412,F,NAD83,0,1,NGVD29,12040101,qw,70953,NA,0,NA,wat,BIO,47076,0,1985-08-31,1999-08-24,77,1985-08-31 UTC--1999-08-24 UTC,13.982375085557836,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301926097502201,"Lk Austin Site CC at Austin, TX",LK,30.32716667,-97.8436667,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1993-06-26,2005-05-09,11,1993-06-26 UTC--2005-05-09 UTC,11.86892539356605,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301500097424801,"Town (Lady Bird) Lk Site AC at Austin, TX",LK,30.25041667,-97.7138333,5,NAD83,0,1,NGVD29,12090205,qw,70954,NA,0,NA,wat,BIO,49890,0,1989-08-21,2005-05-08,60,1989-08-21 UTC--2005-05-08 UTC,15.713210130047912,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301546097445101,"Town (Lady Bird) Lk Site CC at Austin, TX",LK,30.26305556,-97.7475278,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1989-08-21,2011-06-22,69,1989-08-21 UTC--2011-06-22 UTC,21.83607118412047,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301546097445101,"Town (Lady Bird) Lk Site CC at Austin, TX",LK,30.26305556,-97.7475278,5,NAD83,0,1,NGVD29,12090205,qw,70954,NA,0,NA,wat,BIO,49890,0,1989-08-21,2005-05-08,60,1989-08-21 UTC--2005-05-08 UTC,15.713210130047912,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301558097452201,"Town (Lady Bird) Lk Site DC at Austin, TX",LK,30.26619444,-97.7562222,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1989-08-21,2004-10-02,30,1989-08-21 UTC--2004-10-02 UTC,15.113449691991786,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,301558097452201,"Town (Lady Bird) Lk Site DC at Austin, TX",LK,30.26619444,-97.7562222,5,NAD83,0,1,NGVD29,12090205,qw,70954,NA,0,NA,wat,BIO,49890,0,1989-08-21,2004-10-02,30,1989-08-21 UTC--2004-10-02 UTC,15.113449691991786,"Chlorophyll b, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,300209095091201,"Lk Houston Site FC nr Sheldon, TX",LK,30.03605178,-95.153542,F,NAD83,0,1,NGVD29,12040101,qw,70953,NA,0,NA,wat,BIO,47076,0,1983-08-24,2004-09-08,102,1983-08-24 UTC--2004-09-08 UTC,21.04106776180699,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,08195000,"Frio Rv at Concan, TX",ST,29.48856496,-99.7047756,F,NAD83,1203.71,.1,NGVD29,12110106,qw,70957,NA,0,NA,bio,BIO,47076,0,1996-08-05,2018-07-19,21,1996-08-05 UTC--2018-07-19 UTC,21.954996577686515,"Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter",mg/m2
USGS,08198000,"Sabinal Rv nr Sabinal, TX",ST,29.4910644,-99.492824100000007,F,NAD83,1131.20,.1,NGVD29,12110106,qw,70950,NA,0,NA,bio,BIO,0,0,1996-08-07,2009-06-22,6,1996-08-07 UTC--2009-06-22 UTC,12.874401095140316,"Biomass/chlorophyll ratio, periphyton, number",None
USGS,301712097470701,"Town (Lady Bird) Lk Site EC at Austin, TX",LK,30.28733333,-97.7855556,5,NAD83,0,1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1989-08-21,2011-05-13,68,1989-08-21 UTC--2011-05-13 UTC,21.726899383983568,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,08154700,"Bull Ck at Loop 360 nr Austin, TX",ST,30.37214825,-97.7847301,F,NAD83,534.08,.1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1993-01-14,2006-08-11,24,1993-01-14 UTC--2006-08-11 UTC,13.576659822039701,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,08155200,"Barton Ck at SH 71 nr Oak Hill, TX",ST,30.29631587,-97.925565,F,NAD83,737.04,.1,NGVD29,12090205,qw,70953,NA,0,NA,wat,BIO,47076,0,1990-04-24,2003-09-03,43,1990-04-24 UTC--2003-09-03 UTC,13.360711841204656,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
USGS,08067900,"Lake Ck nr Conroe, TX",ST,30.25377778,-95.579,S,NAD83,135,5,NGVD29,12040101,qw,70953,NA,0,NA,wat,BIO,47076,0,1985-10-23,2004-06-02,46,1985-10-23 UTC--2004-06-02 UTC,18.610711841204655,"Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter",ug/l
